Subject_ID	subject_id	query_id	ensembl_gene_id	external_gene_name	prefix
XM_017353072	XM_017353072.2	XM_039688418.1	ENSDARG00000028257	CYB561A3	XM
XM_021475323	XM_021475323.1	XM_039688419.1	ENSDARG00000060148	sh3pxd2aa	XM
XM_005170994	XM_005170994.4	XM_039688420.1	ENSDARG00000060148	sh3pxd2aa	XM
XM_005173451	XM_005173451.4	XM_039688421.1	ENSDARG00000045959	csf3r	XM
XM_005173451	XM_005173451.4	XM_039688422.1	ENSDARG00000045959	csf3r	XM
XM_005173451	XM_005173451.4	XM_039688423.1	ENSDARG00000045959	csf3r	XM
NM_152987	NM_152987.1	XM_039688425.1	ENSDARG00000044356	tp63	NM
NM_152248	NM_152248.1	XM_039688426.1	ENSDARG00000044356	tp63	NM
NM_001045303	NM_001045303.1	XM_039688427.1	ENSDARG00000062429	trim109	NM
XM_005157911	XM_005157911.4	XM_039688428.1	ENSDARG00000078125	NA	XM
XM_003201174	XM_003201174.5	XM_039688429.1	ENSDARG00000104883	PCMTD2	XM
XM_021477192	XM_021477192.1	XM_039688431.1	NA	NA	XM
NM_001326378	NM_001326378.1	XM_039688432.1	ENSDARG00000038793	ccdc24	NM
NM_001013486	NM_001013486.1	XM_039688433.1	ENSDARG00000038794	zgc:113531	NM
NM_001128385	NM_001128385.1	XM_039688434.1	ENSDARG00000077994	b4galt2	NM
NM_001039831	NM_001039831.1	XM_039688435.1	ENSDARG00000053135	tas1r2.1	NM
XM_021477192	XM_021477192.1	XM_039688436.1	NA	NA	XM
NM_131038	NM_131038.1	XM_039688438.1	ENSDARG00000041799	gja1b	NM
XM_021472188	XM_021472188.1	XM_039688439.1	ENSDARG00000100161	NA	XM
NM_001020706	NM_001020706.1	XM_039688440.1	ENSDARG00000007787	zgc:112965	NM
NM_001020706	NM_001020706.1	XM_039688441.1	ENSDARG00000007787	zgc:112965	NM
XM_021472188	XM_021472188.1	XM_039688442.1	ENSDARG00000100161	NA	XM
XM_021472188	XM_021472188.1	XM_039688443.1	ENSDARG00000100161	NA	XM
XM_021472188	XM_021472188.1	XM_039688444.1	ENSDARG00000100161	NA	XM
XM_021472188	XM_021472188.1	XM_039688445.1	ENSDARG00000100161	NA	XM
XM_021477192	XM_021477192.1	XM_039688446.1	NA	NA	XM
NM_001020706	NM_001020706.1	XM_039688447.1	ENSDARG00000007787	zgc:112965	NM
XM_021472188	XM_021472188.1	XM_039688448.1	ENSDARG00000100161	NA	XM
NM_001020706	NM_001020706.1	XM_039688449.1	ENSDARG00000007787	zgc:112965	NM
XM_021472188	XM_021472188.1	XM_039688450.1	ENSDARG00000100161	NA	XM
NM_001020706	NM_001020706.1	XM_039688451.1	ENSDARG00000007787	zgc:112965	NM
NM_131038	NM_131038.1	XM_039688452.1	ENSDARG00000041799	gja1b	NM
XR_002459094	XR_002459094.1	XM_039688454.1	NA	NA	XR
XM_021469441	XM_021469441.1	XM_039688455.1	ENSDARG00000071604	NA	XM
XM_005173997	XM_005173997.4	XM_039688458.1	ENSDARG00000093402	NA	XM
XM_005168966	XM_005168966.3	XM_039688459.1	ENSDARG00000015793	creb3l1	XM
NM_001328438	NM_001328438.1	XM_039688460.1	ENSDARG00000094346	si:ch211-114l13.13	NM
NM_001328438	NM_001328438.1	XM_039688461.1	ENSDARG00000094346	si:ch211-114l13.13	NM
NM_001328438	NM_001328438.1	XM_039688462.1	ENSDARG00000094346	si:ch211-114l13.13	NM
NM_001328438	NM_001328438.1	XM_039688463.1	ENSDARG00000094346	si:ch211-114l13.13	NM
XM_021469560	XM_021469560.1	XM_039688470.1	ENSDARG00000078234	NA	XM
XM_017353233	XM_017353233.2	XM_039688471.1	ENSDARG00000074546	NA	XM
NM_001037385	NM_001037385.1	XM_039688472.1	ENSDARG00000052271	slc22a18	NM
NM_001037385	NM_001037385.1	XM_039688473.1	ENSDARG00000052271	slc22a18	NM
XM_686199	XM_686199.7	XM_039688474.1	ENSDARG00000014378	SLC12A4	XM
XM_686199	XM_686199.7	XM_039688475.1	ENSDARG00000014378	SLC12A4	XM
NM_001017873	NM_001017873.2	XM_039688478.1	ENSDARG00000110737	fibinb	NM
NM_201335	NM_201335.2	XM_039688479.1	ENSDARG00000030463	tppp3	NM
NM_201335	NM_201335.2	XM_039688480.1	ENSDARG00000030463	tppp3	NM
NM_201335	NM_201335.2	XM_039688481.1	ENSDARG00000030463	tppp3	NM
XM_009303318	XM_009303318.3	XM_039688482.1	ENSDARG00000034420	irx6a	XM
XM_009303318	XM_009303318.3	XM_039688483.1	ENSDARG00000034420	irx6a	XM
NM_001326550	NM_001326550.1	XM_039688484.1	ENSDARG00000036008	caly	NM
XM_021471992	XM_021471992.1	XM_039688485.1	ENSDARG00000116069	NA	XM
NM_001130652	NM_001130652.1	XM_039688486.1	ENSDARG00000069030	skor1a	NM
NM_001130652	NM_001130652.1	XM_039688487.1	ENSDARG00000069030	skor1a	NM
NM_001130652	NM_001130652.1	XM_039688488.1	ENSDARG00000069030	skor1a	NM
NM_001130652	NM_001130652.1	XM_039688489.1	ENSDARG00000069030	skor1a	NM
NM_001130652	NM_001130652.1	XM_039688490.1	ENSDARG00000069030	skor1a	NM
XM_017356801	XM_017356801.2	XM_039688491.1	ENSDARG00000069030	skor1a	XM
XM_017356801	XM_017356801.2	XM_039688492.1	ENSDARG00000069030	skor1a	XM
XM_017356801	XM_017356801.2	XM_039688493.1	ENSDARG00000069030	skor1a	XM
XM_017356802	XM_017356802.2	XM_039688494.1	ENSDARG00000069030	skor1a	XM
NM_001130652	NM_001130652.1	XM_039688495.1	ENSDARG00000069030	skor1a	NM
XM_686791	XM_686791.9	XM_039688496.1	ENSDARG00000062190	PDE3B	XM
XM_686732	XM_686732.7	XM_039688497.1	ENSDARG00000056587	CYP2R1	XM
NM_131260	NM_131260.1	XM_039688498.1	ENSDARG00000008886	msx1b	NM
NM_001017545	NM_001017545.3	XM_039688499.1	ENSDARG00000098439	nr1h3	NM
NM_001017545	NM_001017545.3	XM_039688500.1	ENSDARG00000098439	nr1h3	NM
NM_001017545	NM_001017545.3	XM_039688501.1	ENSDARG00000098439	nr1h3	NM
XM_009303339	XM_009303339.3	XM_039688502.1	ENSDARG00000010586	tex9	XM
XM_009303339	XM_009303339.3	XM_039688503.1	ENSDARG00000010586	tex9	XM
NM_001005982	NM_001005982.1	XM_039688504.1	ENSDARG00000077584	cln6a	NM
NM_001130774	NM_001130774.1	XM_039688505.1	ENSDARG00000075800	calml4a	NM
NM_001327843	NM_001327843.1	XM_039688506.1	ENSDARG00000079165	galr1b	NM
NM_001045089	NM_001045089.2	XM_039688507.1	ENSDARG00000054318	stk33	NM
NM_001045089	NM_001045089.2	XM_039688508.1	ENSDARG00000054318	stk33	NM
NM_001145688	NM_001145688.1	XM_039688509.1	ENSDARG00000052468	gsk3bb	NM
XM_021477828	XM_021477828.1	XM_039688510.1	ENSDARG00000105549	NA	XM
XM_021477828	XM_021477828.1	XM_039688511.1	ENSDARG00000105549	NA	XM
NM_001009885	NM_001009885.2	XM_039688515.1	ENSDARG00000109419	mnx1	NM
NM_001145688	NM_001145688.1	XM_039688516.1	ENSDARG00000052468	gsk3bb	NM
XM_005168904	XM_005168904.4	XM_039688517.1	ENSDARG00000036135	bbox1	XM
XM_021477880	XM_021477880.1	XM_039688518.1	ENSDARG00000003495	MADD	XM
XM_003201759	XM_003201759.5	XM_039688519.1	ENSDARG00000090398	PDE1C	XM
XM_687829	XM_687829.6	XM_039688520.1	ENSDARG00000036094	PIAS1	XM
XM_005168903	XM_005168903.4	XM_039688521.1	ENSDARG00000036135	bbox1	XM
NM_212618	NM_212618.1	XM_039688522.1	ENSDARG00000110297	ctrb.1	NM
NM_001281992	NM_001281992.1	XM_039688523.1	ENSDARG00000008322	ambra1a	NM
NM_001037431	NM_001037431.1	XM_039688524.1	ENSDARG00000018325	taf5	NM
XM_005168951	XM_005168951.4	XM_039688525.1	ENSDARG00000111047	NA	XM
XM_005168951	XM_005168951.4	XM_039688526.1	ENSDARG00000111047	NA	XM
XM_005168951	XM_005168951.4	XM_039688527.1	ENSDARG00000111047	NA	XM
XM_005168951	XM_005168951.4	XM_039688528.1	ENSDARG00000111047	NA	XM
NM_199986	NM_199986.1	XM_039688529.1	ENSDARG00000006487	anp32a	NM
NM_001033735	NM_001033735.1	XM_039688530.1	NA	NA	NM
NM_001013337	NM_001013337.1	XM_039688531.1	ENSDARG00000007244	acp2	NM
XM_021477913	XM_021477913.1	XM_039688532.1	ENSDARG00000051768	FHOD1	XM
XM_009303310	XM_009303310.2	XM_039688533.1	ENSDARG00000015793	creb3l1	XM
XM_021477913	XM_021477913.1	XM_039688534.1	ENSDARG00000051768	FHOD1	XM
XM_021477910	XM_021477910.1	XM_039688535.1	ENSDARG00000051768	FHOD1	XM
XM_021477913	XM_021477913.1	XM_039688536.1	ENSDARG00000051768	FHOD1	XM
XM_021477913	XM_021477913.1	XM_039688537.1	ENSDARG00000051768	FHOD1	XM
NM_001113472	NM_001113472.1	XM_039688538.1	ENSDARG00000078560	slc9a5	NM
NM_001200033	NM_001200033.1	XM_039688539.1	ENSDARG00000096003	atp5md	NM
NM_001113472	NM_001113472.1	XM_039688540.1	ENSDARG00000078560	slc9a5	NM
XM_009303395	XM_009303395.3	XM_039688541.1	ENSDARG00000001241	puf60b	XM
NM_001002121	NM_001002121.1	XM_039688542.1	ENSDARG00000001241	puf60b	NM
NM_001136242	NM_001136242.1	XM_039688543.1	ENSDARG00000033042	ptprja	NM
XM_005166433	XM_005166433.4	XM_039688544.1	ENSDARG00000033042	ptprja	XM
XM_021472006	XM_021472006.1	XM_039688545.1	ENSDARG00000110666	NA	XM
XM_021472007	XM_021472007.1	XM_039688546.1	ENSDARG00000110666	NA	XM
XM_021472006	XM_021472006.1	XM_039688547.1	ENSDARG00000110666	NA	XM
XM_005166430	XM_005166430.4	XM_039688548.1	ENSDARG00000024092	lmbr1	XM
XM_005166430	XM_005166430.4	XM_039688549.1	ENSDARG00000024092	lmbr1	XM
NM_131063	NM_131063.3	XM_039688550.1	ENSDARG00000068567	shha	NM
NM_001077256	NM_001077256.1	XM_039688551.1	ENSDARG00000116092	rnf32	NM
NM_001089368	NM_001089368.2	XM_039688552.1	ENSDARG00000052480	pdcd11	NM
NM_200473	NM_200473.2	XM_039688553.1	ENSDARG00000112229	ube3c	NM
XM_021477916	XM_021477916.1	XM_039688554.1	ENSDARG00000076297	NFATC3	XM
NM_001007175	NM_001007175.1	XM_039688555.1	ENSDARG00000000861	scrib	NM
XM_021477430	XM_021477430.1	XM_039688556.1	ENSDARG00000000861	scrib	XM
XM_021477430	XM_021477430.1	XM_039688557.1	ENSDARG00000000861	scrib	XM
NM_001007175	NM_001007175.1	XM_039688558.1	ENSDARG00000000861	scrib	NM
NM_001007175	NM_001007175.1	XM_039688559.1	ENSDARG00000000861	scrib	NM
XM_001922425	XM_001922425.6	XM_039688560.1	ENSDARG00000031693	NA	XM
NM_001089368	NM_001089368.2	XM_039688561.1	ENSDARG00000052480	pdcd11	NM
XM_001922425	XM_001922425.6	XM_039688562.1	ENSDARG00000031693	NA	XM
XM_001922425	XM_001922425.6	XM_039688563.1	ENSDARG00000031693	NA	XM
NM_131571	NM_131571.2	XM_039688564.1	ENSDARG00000036096	smad3a	NM
XM_021477593	XM_021477593.1	XM_039688565.1	ENSDARG00000034043	irx5a	XM
NM_199869	NM_199869.1	XM_039688566.1	ENSDARG00000113413	insig1	NM
XM_005168951	XM_005168951.4	XM_039688567.1	ENSDARG00000111047	NA	XM
NM_001114727	NM_001114727.1	XM_039688568.1	ENSDARG00000022891	zgc:175214	NM
XM_005168951	XM_005168951.4	XM_039688569.1	ENSDARG00000111047	NA	XM
NM_199986	NM_199986.1	XM_039688570.1	ENSDARG00000006487	anp32a	NM
XM_001920198	XM_001920198.5	XM_039688571.1	NA	NA	XM
XM_001338635	XM_001338635.7	XM_039688572.1	ENSDARG00000099385	lsp1b	XM
XM_001338635	XM_001338635.7	XM_039688573.1	ENSDARG00000099385	lsp1b	XM
XM_005166437	XM_005166437.4	XM_039688574.1	ENSDARG00000099385	lsp1b	XM
NM_001017587	NM_001017587.1	XM_039688575.1	ENSDARG00000035958	tnni2b.1	NM
NM_181653	NM_181653.2	XM_039688576.1	ENSDARG00000068457	tnnt3b	NM
NM_181653	NM_181653.2	XM_039688577.1	ENSDARG00000068457	tnnt3b	NM
NM_181653	NM_181653.2	XM_039688578.1	ENSDARG00000068457	tnnt3b	NM
NM_181653	NM_181653.2	XM_039688579.1	ENSDARG00000068457	tnnt3b	NM
NM_181653	NM_181653.2	XM_039688580.1	ENSDARG00000068457	tnnt3b	NM
NM_181653	NM_181653.2	XM_039688581.1	ENSDARG00000068457	tnnt3b	NM
XM_005160119	XM_005160119.4	XM_039688582.1	ENSDARG00000005314	CALHM1	XM
NM_181653	NM_181653.2	XM_039688583.1	ENSDARG00000068457	tnnt3b	NM
NM_181653	NM_181653.2	XM_039688584.1	ENSDARG00000068457	tnnt3b	NM
NM_181653	NM_181653.2	XM_039688585.1	ENSDARG00000068457	tnnt3b	NM
XM_021477915	XM_021477915.1	XM_039688586.1	ENSDARG00000075964	NA	XM
XM_021477915	XM_021477915.1	XM_039688587.1	ENSDARG00000075964	NA	XM
XM_021477915	XM_021477915.1	XM_039688588.1	ENSDARG00000075964	NA	XM
XM_005160119	XM_005160119.4	XM_039688589.1	ENSDARG00000005314	CALHM1	XM
XM_021477915	XM_021477915.1	XM_039688590.1	ENSDARG00000075964	NA	XM
XM_685994	XM_685994.9	XM_039688591.1	ENSDARG00000077546	zdhhc1	XM
XM_009303348	XM_009303348.3	XM_039688592.1	ENSDARG00000077546	zdhhc1	XM
XM_685994	XM_685994.9	XM_039688593.1	ENSDARG00000077546	zdhhc1	XM
NM_199272	NM_199272.1	XM_039688594.1	ENSDARG00000018814	esrp2	NM
NM_199272	NM_199272.1	XM_039688595.1	ENSDARG00000018814	esrp2	NM
NM_199272	NM_199272.1	XM_039688596.1	ENSDARG00000018814	esrp2	NM
NM_199272	NM_199272.1	XM_039688597.1	ENSDARG00000018814	esrp2	NM
XM_005160119	XM_005160119.4	XM_039688598.1	ENSDARG00000005314	CALHM1	XM
XM_021477930	XM_021477930.1	XM_039688599.1	ENSDARG00000105584	NA	XM
NM_199620	NM_199620.1	XM_039688600.1	ENSDARG00000069090	atp6v0d1	NM
NM_199620	NM_199620.1	XM_039688601.1	ENSDARG00000069090	atp6v0d1	NM
NM_212849	NM_212849.1	XM_039688602.1	ENSDARG00000068981	glceb	NM
NM_198067	NM_198067.1	XM_039688603.1	ENSDARG00000017676	mmp2	NM
XM_009303181	XM_009303181.3	XM_039688604.1	ENSDARG00000062165	TUB	XM
XM_009303181	XM_009303181.3	XM_039688605.1	ENSDARG00000062165	TUB	XM
XM_005160119	XM_005160119.4	XM_039688606.1	ENSDARG00000005314	CALHM1	XM
XM_009303181	XM_009303181.3	XM_039688607.1	ENSDARG00000062165	TUB	XM
NM_212720	NM_212720.2	XM_039688608.1	ENSDARG00000001975	hsd11b2	NM
NM_001003423	NM_001003423.1	XM_039688609.1	ENSDARG00000029995	tnni2b.2	NM
NM_001044832	NM_001044832.3	XM_039688610.1	ENSDARG00000112720	nom1	NM
NM_001114317	NM_001114317.1	XM_039688611.1	ENSDARG00000011851	map2k5	NM
NM_001114317	NM_001114317.1	XM_039688612.1	ENSDARG00000011851	map2k5	NM
NM_001328502	NM_001328502.1	XM_039688613.1	ENSDARG00000034504	lmo1	NM
NM_001328502	NM_001328502.1	XM_039688614.1	ENSDARG00000034504	lmo1	NM
XM_021477623	XM_021477623.1	XM_039688615.1	ENSDARG00000068460	OTOG	XM
XM_021477623	XM_021477623.1	XM_039688616.1	ENSDARG00000068460	OTOG	XM
XM_021477623	XM_021477623.1	XM_039688617.1	ENSDARG00000068460	OTOG	XM
XM_009303350	XM_009303350.2	XM_039688618.1	ENSDARG00000016141	SLC6A2	XM
NM_001351801	NM_001351801.1	XM_039688620.1	ENSDARG00000016964	MCUR1	NM
NM_001327915	NM_001327915.1	XM_039688621.1	ENSDARG00000009466	rgs9bp	NM
XM_009303365	XM_009303365.3	XM_039688622.1	ENSDARG00000020953	dnajb6b	XM
NM_001020656	NM_001020656.1	XM_039688623.1	ENSDARG00000053010	lpcat2	NM
NM_131044	NM_131044.2	XM_039688624.1	ENSDARG00000115233	en2a	NM
NM_001328693	NM_001328693.1	XM_039688625.1	ENSDARG00000103520	si:dkey-148a17.5	NM
NM_001328706	NM_001328706.1	XM_039688626.1	ENSDARG00000113658	si:dkey-148a17.6	NM
NM_001007121	NM_001007121.2	XM_039688630.1	ENSDARG00000068557	htr5ab	NM
NM_001007121	NM_001007121.2	XM_039688631.1	ENSDARG00000068557	htr5ab	NM
NM_001007121	NM_001007121.2	XM_039688632.1	ENSDARG00000068557	htr5ab	NM
NM_001007121	NM_001007121.2	XM_039688633.1	ENSDARG00000068557	htr5ab	NM
NM_001003573	NM_001003573.2	XM_039688634.1	ENSDARG00000052688	paqr5b	NM
XM_009303205	XM_009303205.2	XM_039688635.1	ENSDARG00000052688	paqr5b	XM
NM_001003573	NM_001003573.2	XM_039688636.1	ENSDARG00000052688	paqr5b	NM
NM_001002013	NM_001002013.1	XM_039688637.1	ENSDARG00000056557	copb1	NM
NM_001017815	NM_001017815.1	XM_039688638.1	ENSDARG00000111642	rras2	NM
NM_001017815	NM_001017815.1	XM_039688639.1	ENSDARG00000111642	rras2	NM
NM_001110458	NM_001110458.1	XM_039688640.1	ENSDARG00000053200	dis3l	NM
XM_005160109	XM_005160109.4	XM_039688641.1	ENSDARG00000074052	herc56.4	XM
NM_001002735	NM_001002735.2	XM_039688642.1	ENSDARG00000116316	lctla	NM
NM_001002735	NM_001002735.2	XM_039688643.1	ENSDARG00000116316	lctla	NM
NM_001002735	NM_001002735.2	XM_039688644.1	ENSDARG00000116316	lctla	NM
NM_001024810	NM_001024810.2	XM_039688645.1	ENSDARG00000053209	smad6a	NM
XM_005168874	XM_005168874.4	XM_039688646.1	ENSDARG00000036136	tipin	XM
XM_005168874	XM_005168874.4	XM_039688647.1	ENSDARG00000036136	tipin	XM
NM_001033722	NM_001033722.1	XM_039688648.1	ENSDARG00000036140	crybgx	NM
XM_005160109	XM_005160109.4	XM_039688649.1	ENSDARG00000074052	herc56.4	XM
NM_001077332	NM_001077332.1	XM_039688650.1	ENSDARG00000060411	ddx28	NM
XM_009303373	XM_009303373.3	XM_039688651.1	ENSDARG00000074866	PTPN5	XM
XM_682870	XM_682870.6	XM_039688652.1	ENSDARG00000074866	PTPN5	XM
NM_001328015	NM_001328015.1	XM_039688653.1	ENSDARG00000006878	phf21aa	NM
XM_009303373	XM_009303373.3	XM_039688654.1	ENSDARG00000074866	PTPN5	XM
XM_009303373	XM_009303373.3	XM_039688655.1	ENSDARG00000074866	PTPN5	XM
NM_001017724	NM_001017724.2	XM_039688656.1	ENSDARG00000039730	ctrb.3	NM
NM_001172627	NM_001172627.1	XM_039688657.1	ENSDARG00000036086	itga11a	NM
XM_005160109	XM_005160109.4	XM_039688658.1	ENSDARG00000074052	herc56.4	XM
XM_021480725	XM_021480725.1	XM_039688659.1	ENSDARG00000062874	OXER1	XM
XM_021480725	XM_021480725.1	XM_039688660.1	ENSDARG00000062874	OXER1	XM
XM_021468532	XM_021468532.1	XM_039688661.1	NA	NA	XM
NM_001327744	NM_001327744.1	XM_039688669.1	ENSDARG00000010655	ppm1kb	NM
XM_005172471	XM_005172471.4	XM_039688671.1	ENSDARG00000077087	NA	XM
XM_005172471	XM_005172471.4	XM_039688672.1	ENSDARG00000077087	NA	XM
NM_183348	NM_183348.2	XM_039688673.1	ENSDARG00000018361	sult1st3	NM
NM_001311214	NM_001311214.1	XM_039688675.1	ENSDARG00000096755	si:ch211-202p1.5	NM
NM_001163291	NM_001163291.1	XM_039688676.1	ENSDARG00000054137	adgrg6	NM
NM_001163291	NM_001163291.1	XM_039688677.1	ENSDARG00000054137	adgrg6	NM
NM_001163291	NM_001163291.1	XM_039688678.1	ENSDARG00000054137	adgrg6	NM
NM_199839	NM_199839.1	XM_039688679.1	ENSDARG00000002597	pabpc1l	NM
NM_001002310	NM_001002310.1	XM_039688680.1	ENSDARG00000014098	pkd2	NM
XM_021481116	XM_021481116.1	XM_039688685.1	ENSDARG00000052609	NA	XM
XM_017353790	XM_017353790.2	XM_039688686.1	ENSDARG00000014098	pkd2	XM
XM_009293439	XM_009293439.3	XM_039688687.1	ENSDARG00000063332	SHANK3	XM
NM_001044934	NM_001044934.1	XM_039688688.1	ENSDARG00000071049	si:dkey-119m7.4	NM
NM_001044934	NM_001044934.1	XM_039688689.1	ENSDARG00000071049	si:dkey-119m7.4	NM
NM_001024443	NM_001024443.1	XM_039688691.1	ENSDARG00000003769	tada2b	NM
NM_001037384	NM_001037384.1	XM_039688692.1	ENSDARG00000010021	grpel1	NM
NM_001044793	NM_001044793.1	XM_039688694.1	ENSDARG00000006332	snx14	NM
XM_005160315	XM_005160315.2	XM_039688695.1	ENSDARG00000006332	snx14	XM
NM_001128699	NM_001128699.1	XM_039688696.1	ENSDARG00000057099	papss1	NM
XM_021467037	XM_021467037.1	XM_039688697.1	NA	NA	XM
XM_021467038	XM_021467038.1	XM_039688698.1	NA	NA	XM
XM_021467037	XM_021467037.1	XM_039688699.1	NA	NA	XM
NM_201289	NM_201289.1	XM_039688700.1	ENSDARG00000042010	pklr	NM
XM_021466597	XM_021466597.1	XM_039688701.1	ENSDARG00000042010	pklr	XM
XM_021466754	XM_021466754.1	XM_039688702.1	ENSDARG00000059870	clk2b	XM
NM_001080204	NM_001080204.1	XM_039688703.1	ENSDARG00000042014	cyp11c1	NM
NM_001111209	NM_001111209.1	XM_039688704.1	ENSDARG00000076420	dkk2	NM
NM_213296	NM_213296.1	XM_039688705.1	ENSDARG00000075261	timp2b	NM
XM_017351368	XM_017351368.2	XM_039688706.1	ENSDARG00000042014	cyp11c1	XM
XM_009292700	XM_009292700.3	XM_039688707.1	ENSDARG00000104656	NA	XM
XM_009292710	XM_009292710.3	XM_039688708.1	ENSDARG00000103312	C16H1orf232	XM
XM_009292710	XM_009292710.3	XM_039688709.1	ENSDARG00000103312	C16H1orf232	XM
XM_005161804	XM_005161804.4	XM_039688710.1	ENSDARG00000040874	add3a	XM
NM_213187	NM_213187.1	XM_039688711.1	ENSDARG00000039851	dhdds	NM
XR_002455859	XR_002455859.1	XM_039688715.1	ENSDARG00000100697	si:ch73-52f24.4	XR
NM_001045851	NM_001045851.1	XM_039688716.1	ENSDARG00000060036	aimp1a	NM
XM_021467044	XM_021467044.1	XM_039688718.1	ENSDARG00000067912	MAN1C1	XM
XM_017351571	XM_017351571.2	XM_039688719.1	ENSDARG00000067912	MAN1C1	XM
XM_009303357	XM_009303357.3	XM_039688721.1	ENSDARG00000006878	phf21aa	XM
NM_001177450	NM_001177450.1	XM_039688725.1	NA	NA	NM
XM_005160098	XM_005160098.4	XM_039688726.1	ENSDARG00000018721	npnta	XM
NM_001013522	NM_001013522.1	XM_039688727.1	ENSDARG00000041295	lim2.5	NM
XM_002667679	XM_002667679.5	XM_039688730.1	NA	NA	XM
XM_005158432	XM_005158432.4	XM_039688731.1	ENSDARG00000062621	NA	XM
XM_005158431	XM_005158431.4	XM_039688732.1	ENSDARG00000062621	NA	XM
XM_005158432	XM_005158432.4	XM_039688733.1	ENSDARG00000062621	NA	XM
XM_005158432	XM_005158432.4	XM_039688734.1	ENSDARG00000062621	NA	XM
XM_009294216	XM_009294216.3	XM_039688735.1	ENSDARG00000018721	npnta	XM
NM_001110524	NM_001110524.1	XM_039688736.1	ENSDARG00000046087	brd2b	NM
NM_001110524	NM_001110524.1	XM_039688737.1	ENSDARG00000046087	brd2b	NM
NM_001110524	NM_001110524.1	XM_039688738.1	ENSDARG00000046087	brd2b	NM
NM_001110524	NM_001110524.1	XM_039688739.1	ENSDARG00000046087	brd2b	NM
NM_001110524	NM_001110524.1	XM_039688740.1	ENSDARG00000046087	brd2b	NM
NM_001110524	NM_001110524.1	XM_039688741.1	ENSDARG00000046087	brd2b	NM
NM_001111281	NM_001111281.1	XM_039688742.1	ENSDARG00000078904	brd4	NM
NM_001111281	NM_001111281.1	XM_039688743.1	ENSDARG00000078904	brd4	NM
NM_001111281	NM_001111281.1	XM_039688744.1	ENSDARG00000078904	brd4	NM
XM_009294219	XM_009294219.3	XM_039688745.1	ENSDARG00000018721	npnta	XM
NM_001111281	NM_001111281.1	XM_039688746.1	ENSDARG00000078904	brd4	NM
XM_002665007	XM_002665007.3	XM_039688747.1	ENSDARG00000079766	TAP1	XM
XM_021467032	XM_021467032.1	XM_039688748.1	ENSDARG00000098654	NA	XM
XM_021467032	XM_021467032.1	XM_039688749.1	ENSDARG00000098654	NA	XM
XM_021467032	XM_021467032.1	XM_039688750.1	ENSDARG00000098654	NA	XM
XM_021467032	XM_021467032.1	XM_039688751.1	ENSDARG00000098654	NA	XM
XM_017351567	XM_017351567.2	XM_039688753.1	ENSDARG00000103034	NA	XM
NM_001145580	NM_001145580.1	XM_039688754.1	ENSDARG00000018721	npnta	NM
NM_001003763	NM_001003763.2	XM_039688755.1	ENSDARG00000102452	eif3ha	NM
NM_199595	NM_199595.1	XM_039688756.1	ENSDARG00000006092	rad21a	NM
XM_021468399	XM_021468399.1	XM_039688757.1	ENSDARG00000110940	PTPRS	XM
XM_021468399	XM_021468399.1	XM_039688758.1	ENSDARG00000110940	PTPRS	XM
XM_021468399	XM_021468399.1	XM_039688759.1	ENSDARG00000110940	PTPRS	XM
XM_021468399	XM_021468399.1	XM_039688760.1	ENSDARG00000110940	PTPRS	XM
XM_021468399	XM_021468399.1	XM_039688761.1	ENSDARG00000110940	PTPRS	XM
XM_021468399	XM_021468399.1	XM_039688762.1	ENSDARG00000110940	PTPRS	XM
XM_021468399	XM_021468399.1	XM_039688763.1	ENSDARG00000110940	PTPRS	XM
XM_021468399	XM_021468399.1	XM_039688764.1	ENSDARG00000110940	PTPRS	XM
XM_003197980	XM_003197980.5	XM_039688765.1	NA	NA	XM
NM_001024462	NM_001024462.1	XM_039688766.1	ENSDARG00000036494	gstcd	NM
XM_021466438	XM_021466438.1	XM_039688767.1	ENSDARG00000042056	MAU2	XM
XM_021466438	XM_021466438.1	XM_039688769.1	ENSDARG00000042056	MAU2	XM
NM_200714	NM_200714.1	XM_039688773.1	NA	NA	NM
NM_001302232	NM_001302232.1	XM_039688774.1	ENSDARG00000059888	ago3a	NM
NM_001024462	NM_001024462.1	XM_039688775.1	ENSDARG00000036494	gstcd	NM
XM_009292707	XM_009292707.3	XM_039688776.1	ENSDARG00000059888	ago3a	XM
NM_001302232	NM_001302232.1	XM_039688777.1	ENSDARG00000059888	ago3a	NM
XM_009292707	XM_009292707.3	XM_039688778.1	ENSDARG00000059888	ago3a	XM
NM_001317223	NM_001317223.1	XM_039688781.1	ENSDARG00000092644	ago1	NM
NM_001024462	NM_001024462.1	XM_039688783.1	ENSDARG00000036494	gstcd	NM
NM_001317223	NM_001317223.1	XM_039688784.1	ENSDARG00000092644	ago1	NM
XM_009292690	XM_009292690.1	XM_039688787.1	ENSDARG00000089237	NA	XM
NM_001109730	NM_001109730.1	XM_039688788.1	ENSDARG00000057263	zgc:173729	NM
XM_001338222	XM_001338222.5	XM_039688789.1	ENSDARG00000101526	si:dkey-82o10.4	XM
NM_001201489	NM_001201489.1	XM_039688790.1	ENSDARG00000069703	efhb	NM
NM_200970	NM_200970.1	XM_039688791.1	ENSDARG00000007257	rab5ab	NM
NM_200970	NM_200970.1	XM_039688792.1	ENSDARG00000007257	rab5ab	NM
NM_001145564	NM_001145564.1	XM_039688793.1	ENSDARG00000026548	cyp2u1	NM
